key,section,node,order,speaker,translation
748b06c5c3f0552b,L08 Conrad,Conrad_finished_mount_3,2,Conrad,Bu...
e92da2c203110197,L08 Conrad,Conrad_finished_mount_3,3,Conrad,bayağı <i>iyi</i> hissettirdi.
bcd00a8f7b94c7f1,L08 Conrad,Conrad_finished_mount_3,4,Kobold,Kendini kaptırmış duruyordun.
67d7d2492d388d84,L08 Conrad,Conrad_finished_mount_3,5,Kobold,Kendini tatmin etmiş duruyordun.
65e7a40050eb4acf,L08 Conrad,Conrad_finished_mount_3,6,Conrad,Her zaman kaptırırım~
5c9126f1405a306c,L08 Conrad,Conrad_finished_mount_3,7,Conrad,Fena hem de!
d45c21a765584d3b,L08 Conrad,Conrad_finished_mount_3,8,Kobold,İyi... Şimdi ne olacak?
ae7bb31b012d1f51,L08 Conrad,Conrad_finished_mount_3,9,Conrad,"Şimdi, ikinci posta var!"
18b0b44df315e792,L08 Conrad,Conrad_finished_mount_3,10,Kobold,Gene mi...?
f395d053e5dcf326,L08 Conrad,Conrad_finished_mount_3,11,Conrad,"Yok hayır, lisanslı temizlikçi olan sen değil misin?"
5117686f8d936e47,L08 Conrad,Conrad_finished_mount_3,12,Conrad,Yani elini kullanmayı bilen!
a441237f7aea8d53,L08 Conrad,Conrad_finished_mount_3,13,Kobold,Oha. <size=70%>peki.
d2e773775c5bf598,L08 Conrad,Conrad_finished_mount_3,14,Kobold,Doğru öyleyim. İşe koyulayım.
d126a37255fb8144,L08 Conrad,Conrad_finished_mount_3,15,Conrad,Hah. Doğru. <size=70%><i>Temizlik okulunda ejderleri çekmeyi öğrenmeniz iyi bir şey...
fba1924f5f79713e,L08 Conrad,Conrad_finished_mount_3,16,Conrad,"Neyse, her yerimi ellemede iyi şanslar."
# --- mount_finish: Conrad_OutroDirty ---
9b363afaa9dc8a5f,L08 Conrad,Conrad_OutroDirty,1,Conrad,Hala leş gibiyim!
44aa54eec876d22e,L08 Conrad,Conrad_OutroDirty,2,Kobold,Pardon benim hatam
85d8ae405abc5722,L08 Conrad,Conrad_OutroDirty,3,Kobold,Hay aksi
# --- mount_finish: Conrad_OutroSoapy ---
d7bb84bfc322967e,L08 Conrad,Conrad_OutroSoapy,1,Conrad,Her tarafım sabun!
# --- mount_finish: ErrorHasOccurred ---
9241fa9324783298,L08 Conrad,ErrorHasOccurred,1,ErrorHasOccurred,Hassiktir oyun çöktü
fbc99d34c317d087,L08 Conrad,ErrorHasOccurred,2,ErrorHasOccurred,eğer bu yazıyı görüyorsanız ya kendinize bir kahve alın ya da bug report yollayın
be7e08152c8d1556,L08 Conrad,ErrorHasOccurred,3,ErrorHasOccurred,çok pardon!
# --- mount_finish: Conrad_Outro | if $conrad_jerked_off_3 $conrad_used_mount_3 ---
f16474a9900a4418,L08 Conrad,Conrad_Outro,1,Conrad/Alexander/Ryan,==
line:a8e2f13e,L08 Conrad,Conrad_Outro,1,Conrad,==
01cf590e183ce38a,L08 Conrad,Conrad_Outro,2,Conrad,title: Conrad_OutroDone
cb3f91d54eee30e5,L08 Conrad,Conrad_Outro,3,Conrad/Alexander/Ryan,---
line:db5b3129,L08 Conrad,Conrad_Outro,3,Conrad,---
c571db95fc1e4f78,L08 Conrad,Conrad_Outro,4,Conrad,"Ahh, all cleaned and with a lighter load."
e374c1b3adfa0cf8,L08 Conrad,Conrad_Outro,5,Conrad,"Thanks mate, see you tomorrow then."

# ===== Level 9: Alexander (Sunny) =====
# --- intro: Alexander_3_intro ---
36cd0d2b83086eeb,L09 Alexander,Alexander_3_intro,1,Alexander/Conrad,Hey merhaba.
line:5dacf226,L09 Alexander,Alexander_3_intro,1,Alexander,Hey merhaba.
bc15783521246457,L09 Alexander,Alexander_3_intro,2,Kobold/Alexander,Alexander!
line:fe3996b8,L09 Alexander,Alexander_3_intro,2,Kobold,Alexander!
3cbf350078abb1bf,L09 Alexander,Alexander_3_intro,3,Kobold,"Hey, tekrar hoş geldin!"
516ad83185e96dfb,L09 Alexander,Alexander_3_intro,4,Alexander,"Haha, evet benim. Seni de görmek güzel."
f1d9c9797985d9a2,L09 Alexander,Alexander_3_intro,5,Alexander,Tekrar gelebildiğime mutluyum.
9f59b5e841a0d2ad,L09 Alexander,Alexander_3_intro,6,Alexander,Üstümü başımı boya ettim!
fda3c419d5174cb2,L09 Alexander,Alexander_3_intro,7,Alexander,"Gerçekten batırmışım, değil mi?"
b5d76009b084e709,L09 Alexander,Alexander_3_intro,8,Kobold,"Eh, benim işim zaten seni temizlemek!"
4f921c2b968fe884,L09 Alexander,Alexander_3_intro,9,Kobold,"Vay be, gerçekten her yerine bulaşmış!"
256ae0739ddd2dbc,L09 Alexander,Alexander_3_intro,10,Alexander,Öyle duruyor! Beni yıkamasını istediğim tek kobold sensin.
f114f26d23d53dc1,L09 Alexander,Alexander_3_intro,11,Kobold,"Ah, çok sağ ol Alexander."
1f01b93ae3777189,L09 Alexander,Alexander_3_intro,12,Kobold,Özel temizlikçilerin yok muydu senin?
92b7fef7172975fa,L09 Alexander,Alexander_3_intro,13,Alexander,Rica ederim! Hoş bir işletme yürütüyorsun.
df2a4df0381808af,L09 Alexander,Alexander_3_intro,14,Alexander,Endişelenecek bir şey yok. Temizlikçi sendikası... benden bile daha güçlü.
1bdc19a56262fbc5,L09 Alexander,Alexander_3_intro,15,Alexander,<size=70%>Benden maaş almaya devam ediyorlar.
b0134babb7e75550,L09 Alexander,Alexander_3_intro,16,Alexander,En sevdiğim koboldu görmek için iyi mi iyi bir bahane.
7d926d6395419270,L09 Alexander,Alexander_3_intro,17,Kobold,Ah... Çok naziksin!
line:20f96302,L09 Alexander,Alexander_3_intro,18,Kobold,Alexander!
6ad0fe6dcc2efa30,L09 Alexander,Alexander_3_intro,19,Alexander,"Rica ederim, hoş bir işletme yürütüyorsun."
f38b3b8fcf6bf031,L09 Alexander,Alexander_3_intro,20,Alexander,Ama ne? Sahi bir iltifatın kimseye zararı yok!
350955b9410d95a5,L09 Alexander,Alexander_3_intro,21,Kobold,Senin gibi birinin hiç bu kadar pasaklı olmasını beklemezdim!
3cf6fd8e7e50386c,L09 Alexander,Alexander_3_intro,22,Kobold,Her yerin boya nasıl oldu?
5d2cee363540fc7a,L09 Alexander,Alexander_3_intro,23,Alexander,Şey... hm.
26b3089f5ee4a463,L09 Alexander,Alexander_3_intro,24,Alexander,Ben <i>galiba </i>yolda <i>buraya gelirken</i> mürekkepliği üstüme döktüm. Ne kadar da sakarım!
7f1cf0605a577a0a,L09 Alexander,Alexander_3_intro,25,Kobold,"'galiba' mı, 'buraya gelirken' mi? O zaman buraya yürürken üzerine mürekkep bulaşmamıştı..."
b356a126e4318643,L09 Alexander,Alexander_3_intro,26,Alexander/Kobold/Ryan,Oh.
line:8441bf7b,L09 Alexander,Alexander_3_intro,26,Alexander,Oh.
cd5592e5e3140daa,L09 Alexander,Alexander_3_intro,27,Alexander,Haklısın.
line:759a495e,L09 Alexander,Alexander_3_intro,28,Alexander,...
2a0200c46ee1b662,L09 Alexander,Alexander_3_intro,29,Alexander,"Doğrusu, buraya gelmek için üstümü kirlettim."
b4d680dde83d7847,L09 Alexander,Alexander_3_intro,30,Kobold,Ne şekersin. Selam vermek için mürekkeple kaplı olmana gerek yok!
42d72aa4b0b39750,L09 Alexander,Alexander_3_intro,31,Kobold,Oh! O zaman seni daha bekletmeyeyim. Gidip bariyeri açacağım.
9eb8cd756595cf24,L09 Alexander,Alexander_3_intro,32,Alexander,Cidden mi?
5f9846717183dcc1,L09 Alexander,Alexander_3_intro,33,Alexander,Aklımda bulundururum. İşlerin karşılıklı olmasına alışmışım sadece.
2ea5b920a0a9a519,L09 Alexander,Alexander_3_intro,34,Kobold,Seni her zaman beklerim. Gidip bariyeri açayım.
line:d60f2dc0,L09 Alexander,Alexander_3_intro,35,Alexander,Teşekkür ederim.
# --- progress: Alexander_3_required ---
a59f7f35644dcdbb,L09 Alexander,Alexander_3_required,1,Alexander,Daha önce anlattığım kendini kurban eden meslektaşım- Profesör Igwyx.
10b4110dad07d576,L09 Alexander,Alexander_3_required,2,Alexander,İşe tekrar başladı bile. O zaman yardım ettiğin için teşekkürler.
b8baebdff88a847f,L09 Alexander,Alexander_3_required,3,Kobold,"Önemli değil, ilk başta beni korkutmadın değil."
a2aff5b173ae96bb,L09 Alexander,Alexander_3_required,4,Kobold,Oh çok iyi. Sapasağlam olduğunu mutluyum.
4b29556a255aea95,L09 Alexander,Alexander_3_required,5,Alexander,Şanslıyız ki rastgele kendiliğinden yanma fenomenini modern dünyada artık tamamen çözmüş haldeyiz.
ababfd6e7703460e,L09 Alexander,Alexander_3_required,6,Alexander,Tek parça evet. Yardım ettiğine minnettarım.
69f278cd5a2eb111,L09 Alexander,Alexander_3_required,7,Alexander,...Biriyle bu kadar rahat konuşabilmek tuhaf geliyor.
6221337862dcba2c,L09 Alexander,Alexander_3_required,8,Alexander,Sana her şeyi anlatabilir mişim gibi hissediyorum.
cecec36c55a564ee,L09 Alexander,Alexander_3_required,9,Kobold,Her şeyi mi?
7dbde0758389bd7b,L09 Alexander,Alexander_3_required,11,Alexander,Evet. Bu kadar samimi olabilmek içimi kıpır kıpır yapıyor.
9bc918ab274337a8,L09 Alexander,Alexander_3_required,12,Alexander,Nedense bu diğer herkesin dediği her şeyden bile daha içten geldi.
35af415ffcb7f757,L09 Alexander,Alexander_3_required,13,Alexander,"Şey, bir sorum olduğunu..."
c66fb72552f1fa4c,L09 Alexander,Alexander_3_required,14,Alexander,varsaysak.
bbff7b98d6da7061,L09 Alexander,Alexander_3_required,15,Kobold,Sorun ne?
834032dfb827138e,L09 Alexander,Alexander_3_required,16,Kobold,Hayrola?
71291e2e0c7ce300,L09 Alexander,Alexander_3_required,17,Alexander,<i>Bana</i> bir soru sorabilir misin?
c8ac7dce03b1b9b7,L09 Alexander,Alexander_3_required,18,Kobold,Nasıl yani?
10f232e68c0c0443,L09 Alexander,Alexander_3_required,19,Kobold,Ne tür bir soru?
5956cbc43e2c8c2b,L09 Alexander,Alexander_3_required,20,Alexander,Sadece bana soru sormanı istiyorum. Herhangi bir soru.
7bf3b1fff483809e,L09 Alexander,Alexander_3_required,21,Alexander,Her çeşit. Sadece merak ediyorum.
# --- progress: Alexander_questions ---
9da08a79c3f86ee0,L09 Alexander,Alexander_questions,1,Kobold,Ders vermek nasıl bir his?
337d9f85511815eb,L09 Alexander,Alexander_questions,2,Kobold/Alexander,Mor rengi seviyor musun?
line:daa040eb,L09 Alexander,Alexander_questions,2,Kobold,Mor rengi seviyor musun?
70523c9a506d9676,L09 Alexander,Alexander_questions,3,Kobold,Cüsseli olmak hoşuna gidiyor mu?
3fbd83d375d6fa05,L09 Alexander,Alexander_questions,4,Kobold,7 sayısının tadı sence nasıldır?
767b6d6bdc5b806a,L09 Alexander,Alexander_questions,5,Kobold,Benim hakkımda ne düşünüyorsun?
8ed9fdad93b0f690,L09 Alexander,Alexander_questions,6,Kobold,Mutlu musun?
e5263ec7185a5166,L09 Alexander,Alexander_questions,7,Kobold,Sorgucun çok havalı. Anlamı ne?
bc116106c2929c42,L09 Alexander,Alexander_questions,8,Kobold,Sormak istediğim her şey bu kadardı.
a04d5511812a415b,L09 Alexander,Alexander_questions,9,Alexander,O benim hayalim.
6861f7c274e3de2c,L09 Alexander,Alexander_questions,10,Alexander,Bir sürü kişinin hayatına pozitif yönde dokunabilmek hoşuma gidiyor.
8743d170a315e668,L09 Alexander,Alexander_questions,11,Alexander,...Gözümün içine baktıklarını bilmek bende biraz telaş uyandırıyor.
7aebce70febcfb8c,L09 Alexander,Alexander_questions,12,Alexander,Sadece fiziksel olarak da değil.
0ad864ff0c0b3f21,L09 Alexander,Alexander_questions,13,Kobold,Ne çeşit dersler veriyorsun?
24244e96851180ca,L09 Alexander,Alexander_questions,14,Kobold,Onlara iyi bir örnek oluyorsun.
f58328ac8301872f,L09 Alexander,Alexander_questions,15,Alexander,Çoğunlukla simya. Bazen dünya tarihi.
771e997edf959694,L09 Alexander,Alexander_questions,16,Alexander,Kendimi sosyal bilimlere de atmaya çalışıyorum.
9986ef8860d34d9e,L09 Alexander,Alexander_questions,17,Alexander,Beni telaşa sokan da işte tam olarak bu.
e947bbc260ec1dad,L09 Alexander,Alexander_questions,18,Alexander,Seninleyken hata yapma korkum olmamasına mutluyum.
818a4fe04a76ce19,L09 Alexander,Alexander_questions,19,Alexander,Lavanta gibi olduğum için mi soruyorsun bunu bana?
54a1b0b8e5f6fa32,L09 Alexander,Alexander_questions,20,Kobold,Hehe.
046427d028c69e4b,L09 Alexander,Alexander_questions,21,Kobold,Yoo.
b849ed1e855cd6f5,L09 Alexander,Alexander_questions,22,Alexander,"Yani, o rengi seviyorum ama sanırım kendi renk tonumla pek de alakası yok."
bbb1e1b8cec716b3,L09 Alexander,Alexander_questions,23,Alexander,O rengi de severim ama pek de kendi renk tonumla alakası yok sanırsam.
line:ef052302,L09 Alexander,Alexander_questions,24,Alexander,Sen moru sever misin?
525ba3c4a2511183,L09 Alexander,Alexander_questions,27,Alexander,Oh. Güzel.
line:7e189c92,L09 Alexander,Alexander_questions,28,Alexander,...
3885f7429496059d,L09 Alexander,Alexander_questions,29,Alexander,Ah. Peki.
line:b7f0551c,L09 Alexander,Alexander_questions,30,Alexander,...
8133434681c5d0c2,L09 Alexander,Alexander_questions,31,Alexander,Bunu cevaplamak biraz zor olacak.
a3e6072e41a2ff07,L09 Alexander,Alexander_questions,32,Alexander,Bazı kısımları hoşuma gidiyor. Saygı görmek bunlardan biri...
b1ca0efdea534b71,L09 Alexander,Alexander_questions,33,Alexander,"ancak, bu saygı beraberinde göründüğüm gibi davranmam gerektiği beklentisini doğuruyor. Bu durum beni fazlasıyla strese sokuyor."
186edb7d24ea9459,L09 Alexander,Alexander_questions,34,Kobold,Benimleyken istediğin gibi davranabilirsin.
1a6be1fd03e5ae6f,L09 Alexander,Alexander_questions,35,Kobold,Seni olduğun gibi seviyorum.
08063aff652b7108,L09 Alexander,Alexander_questions,36,Alexander,Ne kadar da kibarsın.
4f9390dd28090827,L09 Alexander,Alexander_questions,37,Alexander,Daha açık olmak istiyorum. Böylesi daha iyi.
b38834ce4594ad5c,L09 Alexander,Alexander_questions,38,Alexander,Sarı misket limonu.
5f6bb166b079c336,L09 Alexander,Alexander_questions,39,Kobold,Yok artık.
aac4af2b645cf88e,L09 Alexander,Alexander_questions,40,Kobold,Yani... düz limon mu?
0ee250681eda1a08,L09 Alexander,Alexander_questions,41,Alexander,"'Var artık', tadının öyle olduğuna adım gibi eminim."
b83a1658171971d7,L09 Alexander,Alexander_questions,42,Alexander,Hayır. Misket limonu ama sarı.
a87e0094e62cb429,L09 Alexander,Alexander_questions,43,Kobold,Doktor olan sensin. Yanılmış olamazsın.
e154199e27c1d4a3,L09 Alexander,Alexander_questions,45,Alexander,"That's an appeal to authority fallacy. But, yes. I'm correct."
0c137b35abd3f637,L09 Alexander,Alexander_questions,47,Alexander,Sen bir..
d4efe0db738b52b5,L09 Alexander,Alexander_questions,48,Alexander,sapmasın.
55c3e5daec20a64d,L09 Alexander,Alexander_questions,49,Kobold,Ha?
2c291db1ddbe2b9d,L09 Alexander,Alexander_questions,50,Kobold,Bu iyi bir şey mi...?
df2bc10ba434d57e,L09 Alexander,Alexander_questions,51,Alexander,"Demek istediğim, farklısın."
019d328b739d99e6,L09 Alexander,Alexander_questions,52,Kobold,İyi anlamda mı?
c2667b3b3dc54c1a,L09 Alexander,Alexander_questions,53,Kobold,Kötü anlamda mı?
4f9b4a3cd9b0261a,L09 Alexander,Alexander_questions,54,Alexander,Tabii ki! Harikasın.
ebb1884c75b23e27,L09 Alexander,Alexander_questions,55,Alexander,"Yıldızlar aşkına! Yok yok, mükemmelsin."
3b2c32e616b24822,L09 Alexander,Alexander_questions,56,Alexander,"Hatta, yanında olması harikulade olan birisin"
7e6a62b6d8659273,L09 Alexander,Alexander_questions,57,Alexander,Kim olduğum konusunda bana karşı tek beklentisi kendim olan tanıştığım kişiler arasında yalnızca sen...
c48241cd21bb0d91,L09 Alexander,Alexander_questions,58,Alexander,varsın.
5a4d28241178ab01,L09 Alexander,Alexander_questions,59,Alexander,Öyleyim.
216bb6e650af4cfc,L09 Alexander,Alexander_questions,60,Alexander,Bunda senin de bir payın olduğuna inanıyorum.
91ff270d6aaba6a4,L09 Alexander,Alexander_questions,61,Kobold,Ben ama yalnızca temizlikçiyim.
f06f453ab3d6251f,L09 Alexander,Alexander_questions,62,Kobold,Çok tatlısın.
8c2bdfa25fbde4ed,L09 Alexander,Alexander_questions,63,Alexander,"Biliyorum ama birine açılabilme şansı, kısa aralıklarla da olsa-"
61639ef55caefda4,L09 Alexander,Alexander_questions,64,Alexander,harikalar yaratıyor.
line:bc6cc4d2,L09 Alexander,Alexander_questions,65,Alexander,Sen çok tatlısın.
22c1ab2eb72e5b44,L09 Alexander,Alexander_questions,66,Alexander,"Birine içini açabilme şansın, kısa aralıklarla da olsa..."
439d8da114ab9162,L09 Alexander,Alexander_questions,68,Alexander,Bunun için sana teşekkür ederim.
33d3f6495bad4d3c,L09 Alexander,Alexander_questions,69,Alexander,"Oh, başımın etrafında olan sorguç mu?"
91d69b4f1f9739cb,L09 Alexander,Alexander_questions,70,Alexander,Çoğu kişi onun vücudumun bir parçası olduğunu zannediyor...
dd0f2ff5e303f61a,L09 Alexander,Alexander_questions,71,Alexander,"ancak o sadece bir süs! Aile sürgücüm. Anlarsın ya..."
7271f9e9b21e5401,L09 Alexander,Alexander_questions,72,Alexander,"Ejder tarihi çok karmaşıktır. Süs sorguçları <size=85%>çoğunlukla<size=70%> <size=55%>hangi aileye mensup olduklarını belli etmek için<size=40%> ejderler tarafında giyilirler! Kültürel ve ailevi soylarınını<size=35%> işaret eden ilginç bir damgadır. Her zaman giymeye devam etmeli miyim diye düşünmüşümdür ama<size=20%> kültürel ve ailevi bağlar ejder destanlarında her zaman baş üstünde tutulmuştur! Yani ben de böyle şeylere bağlıyım. <size=10%> Su. Toprak. Ateş. Hava. Evval zaman içinde, bu dört ulus huzur içine yaşarmış ama sonra Ateş ulusu saldırdığında her şey değişti."
line:e90fee8e,L09 Alexander,Alexander_questions,73,Kobold,Oh.
0006b6926947b91b,L09 Alexander,Alexander_questions,74,Kobold,Bir daha söyler misin?
b6d573339ec0b66b,L09 Alexander,Alexander_questions,75,Alexander,"Ah, pardon, böyle şeylere karşı çok hırslı olabiliyorum."
9909f3ea3dffb93e,L09 Alexander,Alexander_questions,76,Alexander,Sorgucumu beğendiğine sevindim.
e5bccc3a053371ce,L09 Alexander,Alexander_questions,77,Alexander,...Olmaz
# --- progress: Alexander_3_required_end | if $has_asked_question ---
c225b2626bb24d2c,L09 Alexander,Alexander_3_required_end,1,Alexander,Soruların için sağ ol. Kişisel sorular sorulması zevkli geliyor.
# --- jerkoff: Alexander_3_JerkOff_Start ---
8342e51e14980481,L09 Alexander,Alexander_3_JerkOff_Start,1,Alexander,Ah aman- Bu kadar hırslı olduğunu... beklemiyordum.
ce664ef00487ef78,L09 Alexander,Alexander_3_JerkOff_Start,2,Alexander,<size=70%><i>rahatına bak-</i>
# --- cum: Alexander_3_Cum ---
85503a54fcc74839,L09 Alexander,Alexander_3_Cum,1,Alexander,Uuuf. B-bu biraz... onur kırıcıydı.
afa89c59eece65b9,L09 Alexander,Alexander_3_Cum,2,Alexander,<size=70%><i>ama hoşuma gitti... Sağ ol.
# --- outro: Alexander_3_Outro ---
d96b34ffac75e750,L09 Alexander,Alexander_3_Outro,1,Alexander,Ben <i>tertemizim</i>.
6dae153117be9e8a,L09 Alexander,Alexander_3_Outro,2,Kobold,Tek bir leke bile kaçırmam.
941f66ab23bc1b9b,L09 Alexander,Alexander_3_Outro,4,Alexander,Gayet farkındayım. Derin temizliğin kendine has bir hissi var!
4598878b44333749,L09 Alexander,Alexander_3_Outro,5,Alexander,İşte duymak istediğim şey.
7ea92f17440d2fae,L09 Alexander,Alexander_3_Outro,6,Alexander,Tekrar geleceğim. Arkadaşım olarak yanımda olman güzel bir şey.
7bbef8475c6cdff7,L09 Alexander,Alexander_3_Outro,7,Kobold,Tekrar görüşmeyi iple çekiyorum.
17d54d35bc089567,L09 Alexander,Alexander_3_Outro,8,Kobold,Burada evinde hissetmene mutluyum.

# ===== Level 10: Ryan (Sunny) | ends PicnicCompleted =====
# --- intro: Ryan_4_intro ---
379060351b7eda00,L10 Ryan,Ryan_4_intro,1,Ryan,<b><i><size=130%>Ryan'ı Conrad'e sen mi tavsiye ettin?
8a798890fe938171,L10 Ryan,Ryan_4_intro,2,Kobold,evet
9390298f3fb0c5b1,L10 Ryan,Ryan_4_intro,3,Kobold,yo
578f5563ae25f1ce,L10 Ryan,Ryan_4_intro,4,Kobold,Oha... Ağzındaki ne öyle?
c03386d6c9efb92a,L10 Ryan,Ryan_4_intro,5,Kobold,"Hey Ryan, o ne öyle?"
d85dcd17cab55fde,L10 Ryan,Ryan_4_intro,6,Ryan,Piknik fepeti-
b9c2f8ae41c83ebe,L10 Ryan,Ryan_4_intro,7,Ryan,Fu an konussammyorum.
696058e475fae76a,L10 Ryan,Ryan_4_intro,8,Ryan,geliyim mi?
1f843189eaccc2b6,L10 Ryan,Ryan_4_intro,9,Kobold,Oh! Tabii. Bariyeri açayım!
9cc8b0255238b35e,L10 Ryan,Ryan_4_intro,10,Kobold,"Haklısın, hemen gidip açmam lazım."
1facde273315d636,L10 Ryan,Ryan_4_intro,11,Ryan,Fah ol!
# --- picnic: Ryan_egg_dialog | if $food_number ---
ff7696a47d0cd4ed,L10 Ryan,Ryan_egg_dialog,1,Kobold,"Amanın, yumurtayı süs sanmıştım."
76dddaed85a8d844,L10 Ryan,Ryan_egg_dialog,2,Kobold,O nasıl bir yumurtaydı?
9fe69182b150b8b1,L10 Ryan,Ryan_egg_dialog,3,Ryan,Ha? Tabii ki değildi!
f5d2571561dba2b0,L10 Ryan,Ryan_egg_dialog,4,Ryan,"Oh. Onları tek lokmada yemeye alışık değilsin, şimdi anladım."
718beb6db0dae659,L10 Ryan,Ryan_egg_dialog,5,Ryan,Onların yemenin en iyi yolu mideye indirmek!
c03f60d1d7bd67e5,L10 Ryan,Ryan_egg_dialog,6,Ryan,Uhm...
4a7cf2bb1bd01e0b,L10 Ryan,Ryan_egg_dialog,7,Ryan,Mavi mi...?
640cee0646ecb66c,L10 Ryan,Ryan_egg_dialog,8,Ryan,Emin değilim. WingCo'da indirimdeydiler...
f887a50c6f7d1edc,L10 Ryan,Ryan_egg_dialog,9,Ryan,ama bayağı lezizdi!
# --- picnic: ryan_food_dialogue ---
8b555a411ea346ec,L10 Ryan,ryan_food_dialogue,1,Ryan,Şey... ilişkileri düşünüyordum.
03e1d33ec4a7f6e8,L10 Ryan,ryan_food_dialogue,2,Kobold,Nasıl yani?
f1676448791feef6,L10 Ryan,ryan_food_dialogue,3,Ryan,"Yani, ilişkilerimin geleceğini."
9d2e28c9ae2ed8b4,L10 Ryan,ryan_food_dialogue,4,Ryan,Biraz heyecanlıyım doğrusu.
91b32d6180935501,L10 Ryan,ryan_food_dialogue,5,Kobold,"Aslında, ilişki pazarındaki en fena balıklardan birisin."
e5d632fba39e2f0f,L10 Ryan,ryan_food_dialogue,6,Kobold,Senin adına ben de heyecanlandım!
d228097b23b352e6,L10 Ryan,ryan_food_dialogue,7,Ryan,Sen var ya- Beni utandıracaksın.
line:30f1f583,L10 Ryan,ryan_food_dialogue,8,Ryan,Teşekkürler!
d94d7310f7d31a45,L10 Ryan,ryan_food_dialogue,9,Ryan,Yeni kişilerle tanışmak için sabırsızlanıyorum.
1121175da09c0008,L10 Ryan,ryan_food_dialogue,10,Ryan,"Neyse, beni besler misin?"
6ebac8131d5267ac,L10 Ryan,ryan_food_dialogue,11,Ryan,Hmm...
d2c7e6789d89f523,L10 Ryan,ryan_food_dialogue,13,Ryan,Düşünüyordum da...
67c0ce6aff865e1c,L10 Ryan,ryan_food_dialogue,14,Ryan,Kendi konfor alanımın dışından birilerini bulmak ne zormuş.
d7f23a9907b74860,L10 Ryan,ryan_food_dialogue,15,Ryan,"Mesela, etrafımdakileri seviyorum ama bir yandan da bana yük oluyorlar."
99daac47d7b305f6,L10 Ryan,ryan_food_dialogue,16,Ryan,Anlıyorsun değil mi?
1b4b607607b8c988,L10 Ryan,ryan_food_dialogue,17,Kobold,"Evet, mantıklı geliyor."
dfcb7cbdb552d8f5,L10 Ryan,ryan_food_dialogue,18,Kobold,"Evet, ilişkin bitince neden böyle hissettiğini anlıyorum."
f574c59b56179de8,L10 Ryan,ryan_food_dialogue,19,Ryan,"Evet, ilişkim bittiğinden beri yeni şeyler arıyorum."
0febbd04cce87646,L10 Ryan,ryan_food_dialogue,20,Ryan,Belki de yeni birini.
b7fca6004f2d5325,L10 Ryan,ryan_food_dialogue,22,Ryan,Evet. Bu olaydan beridir çalacak kapım yok.
8da113ef266e587f,L10 Ryan,ryan_food_dialogue,23,Ryan,Eski çevremden uzaklaşmaya niyetliyim ama bu sefer yeni şeyler de denemek istiyorum.
baf0df26ea4f2e81,L10 Ryan,ryan_food_dialogue,24,Ryan,Belki de yeni birisini...
03ccd297eb346729,L10 Ryan,ryan_food_dialogue,25,Ryan,...Daha önce sorduğum şeyi hatırlıyor musun?
1032684d93c794bf,L10 Ryan,ryan_food_dialogue,26,Kobold,"Evet, ne oldu?"
ace8c62e60ec2197,L10 Ryan,ryan_food_dialogue,27,Ryan,Tanışabileceğim birini biliyor musun? Yani şey için... ilişki?
0a7119cfe1246546,L10 Ryan,ryan_food_dialogue,28,Kobold,"<gradient=""gold""><b>Bildiğim bir kızıl ejder var. Bence hoşuna gidecek! </b></gradient><size=70%> (Ryan'ı Conrad'a ayarla!)"
4a3b65400e54f8ff,L10 Ryan,ryan_food_dialogue,29,Kobold,"<gradient=""gold""><b>Oh. aaa. <size=70%> O kişi... ben olsam fena olmazdı. </b></gradient><size=70%> (Yalnızca Ryan ile ilişki yap!)"
bb7a6be711206298,L10 Ryan,ryan_food_dialogue,30,Kobold,"<gradient=""gold""><b>Şu an aklımda hiç öyle biri yok.</b></gradient><size=70%> (Conrad ile ilişkide kal!)"
a6a744d6d60ec400,L10 Ryan,ryan_food_dialogue,31,Ryan/Alexander/Kobold,Oh?
line:1d491283,L10 Ryan,ryan_food_dialogue,31,Ryan,Oh?
cbe8e4adc9ca52df,L10 Ryan,ryan_food_dialogue,32,Ryan,O da kim?
ca545deecbd9950d,L10 Ryan,ryan_food_dialogue,33,Kobold,Yıkanmaya gelen BAYAĞI tatlı kızıl bir drake!
4a94ef80ae21582a,L10 Ryan,ryan_food_dialogue,34,Kobold,O bir kızıl ejder. Bence birbirinizden hoşlanacaksınız!
0ea02ee3f0c5673d,L10 Ryan,ryan_food_dialogue,35,Ryan,"Oh! Sanırım onu gördüm. Ufak olandan bahsediyorsun, değil mi?"
58b69c47fed8b38f,L10 Ryan,ryan_food_dialogue,36,Kobold,'dikey olarak' özel biri denmesini tercih ediyor... ama evet o.
3ae2d547c997ca01,L10 Ryan,ryan_food_dialogue,37,Kobold,Hıhı! o da yeni birileriyle tanışmaya çalışıyor.
474246952e0d1e50,L10 Ryan,ryan_food_dialogue,38,Ryan,Oh...
ed2ece6040ec8b40,L10 Ryan,ryan_food_dialogue,39,Ryan,Çok tatlıymış.
c0fb8d4f93270198,L10 Ryan,ryan_food_dialogue,40,Ryan,"Oh, harika. Ne çok ortak noktamız varmış."
82767de7e3e22a4a,L10 Ryan,ryan_food_dialogue,41,Ryan,Onunla buluşmak isterim gibi!
b423c91f4f75add4,L10 Ryan,ryan_food_dialogue,42,Kobold,O zaman ikinizi tanıştırayım.
